"","nameFirst","nameLast","BAT_ID","RE24","PA","Runs.Start","RE24_risp","PA_risp","Runs_Start_risp","RE24_no_risp","PA_no_risp","Runs_Start_no_risp"
"764","Spencer","Turnbull","turns003",-2.74968816569755,8,4.82512447501756,-1.65527148960906,3,2.65588877355968,-1.09441667608849,5,2.16923570145788
"765","Trea","Turner","turnt001",10.9433018427527,568,291.30725476742,1.48162043817801,108,94.4396679007676,9.46168140457469,460,196.867586866652
"766","Justin","Upton","uptoj001",-1.90994485037277,256,151.240137982656,3.02788189682905,84,78.6066606655456,-4.93782674720182,172,72.6334773171106
"767","Jose","Urena","urenj001",-4.97232394179235,22,12.6670315164106,-2.14418802821517,6,5.42600196420114,-2.82813591357718,16,7.24102955220945
"768","Richard","Urena","urenr001",-3.81025129037018,80,36.0401158662548,-1.8997789501638,19,12.6957404354403,-1.91047234020638,61,23.3443754308144
"769","Julio","Urias","uriaj001",-0.1624522991204,18,9.31225631014743,2.01589564626435,3,2.63179231221306,-2.17834794538475,15,6.68046399793437
"770","Luis","Urias","urial001",-3.77906843331375,249,119.583410958478,0.285850727046548,60,48.5072589243365,-4.0649191603603,189,71.0761520341419
"771","Jose","Urquidy","urquj001",-0.866124881030366,4,1.20348454607909,-0.3332378633825,1,0.3332378633825,-0.532887017647866,3,0.870246682696589
"772","Gio","Urshela","urshg001",18.3792883260941,476,242.511160265412,0.348370803408944,120,106.970649962497,18.0309175226851,356,135.540510302916
"773","Pat","Valaika","valap001",-1.95443135376623,86,41.6448725164845,-0.870678496085675,17,15.0540661056838,-1.08375285768056,69,26.5908064108007
"774","Breyvic","Valera","valeb001",0.0968727592594669,52,25.0325927077338,2.58744926906352,11,8.16590565366669,-2.49057650980405,41,16.8666870540671
"775","Josh","VanMeter","vanmj001",-8.48924425323422,260,129.052567651394,-3.90074529463266,62,49.8484696218869,-4.58849895860156,198,79.204098029507
"776","Ildemaro","Vargas","vargi001",-1.44139215419361,211,111.017016518648,5.73476625158234,48,40.7346396545964,-7.17615840577595,163,70.2823768640518
"777","Jason","Vargas","vargj001",-10.0814501622009,45,23.5390618740124,-3.69724069697482,10,9.25905398301938,-6.3842094652261,35,14.280007890993
"778","Christian","Vazquez","vazqc001",-2.00908756589225,521,269.417957351915,-1.27693484764941,135,115.518295547717,-0.73215271824284,386,153.899661804198
"779","Andrew","Velazquez","velaa001",-4.57863702076554,24,9.61258850742557,-3.91357530041841,9,5.46744839953691,-0.665061720347126,15,4.14514010788867
"780","Vince","Velasquez","velav001",-3.21459399966311,36,18.1669091101429,-0.424580842338325,8,7.6972032987127,-2.79001315732478,28,10.4697058114302
"781","Alex","Verdugo","verda001",0.408404866298225,377,201.106098166649,-0.42842806424737,93,82.4170482206528,0.836832930545595,284,118.689049945996
"782","Justin","Verlander","verlj001",-1.24073672300753,2,1.53081895057306,-0.996280087527352,1,0.996280087527352,-0.24445663548018,1,0.53453886304571
"783","Jonathan","Villar","villj001",-0.155483443454432,714,360.534152296223,-6.1738074640001,144,115.796615333207,6.01832402054567,570,244.737536963015
"784","Meibrys","Viloria","vilom001",-7.31541261984288,148,76.3535768833469,-2.21678095347072,40,36.0170968051871,-5.09863166637215,108,40.3364800781598
"785","Dan","Vogelbach","voged001",6.01140202869414,558,273.943389176131,-0.755770578012498,145,116.554950864229,6.76717260670664,413,157.388438311902
"786","Stephen","Vogt","vogts001",5.06325283116007,280,154.564358242073,-4.10508882436985,75,69.059420438564,9.16834165552992,205,85.5049378035093
"787","Luke","Voit","voitl001",24.4354265029984,510,264.14476175767,12.8913531004459,114,107.383868800115,11.5440734025525,396,156.760892957555
"788","Austin","Voth","votha001",-1.68063061658166,10,3.87506255234957,-0.329517950909853,3,1.78817657404683,-1.35111266567181,7,2.08688597830274
"789","Joey","Votto","vottj001",3.73045906591561,608,297.60402517392,-4.66209894974823,112,95.1554696728251,8.39255801566383,496,202.448555501094
"790","Michael","Wacha","wachm001",-6.38510159935547,39,23.435668740367,-3.43637348675341,15,14.4201956714036,-2.94872811260207,24,9.01547306896341
"791","LaMonte","Wade","wadel001",0.641189936316845,69,33.1501547421825,-1.68173696019096,13,12.5411908870097,2.32292689650781,56,20.6089638551729
"792","Tyler","Wade","wadet002",-1.83456104122248,108,58.2289330568255,-3.94230488248716,28,27.5752047744461,2.10774384126468,80,30.6537282823795
"793","Jacob","Waguespack","waguj001",-0.499134118518777,3,1.02798039102813,-0.38098830629951,1,0.38098830629951,-0.118145812219268,2,0.646992084728617
"794","Adam","Wainwright","waina001",-8.28320886373596,59,30.0758009471991,-4.02835924480458,11,10.358465500346,-4.25484961893137,48,19.7173354468531
"795","Christian","Walker","walkc002",6.7753192682965,603,304.397629948555,-3.75275296875848,163,130.756235931201,10.528072237055,440,173.641394017355
"796","Neil","Walker","walkn001",-6.53781669188368,381,200.506385160309,-1.57997146177943,91,86.8293623515905,-4.95784523010425,290,113.677022808719
"797","Chad","Wallach","wallc001",0.36058228394425,54,20.865913466476,-0.65164480120721,7,3.90959101147616,1.01222708515146,47,16.9563224549998
"798","Jared","Walsh","walsj001",-2.22466112809575,87,40.9907319852229,-0.321654232138982,13,12.4858926570266,-1.90300689595677,74,28.5048393281963
"799","Donnie","Walton","waltd002",-0.0893207654409648,19,9.64280763745509,0.634286759033416,5,4.91828698301401,-0.723607524474381,14,4.72452065444108
"800","Taylor","Ward","wardt002",-4.89460562762008,48,20.5364461978919,-4.5656758964292,13,9.79901714274254,-0.328929731190872,35,10.7374290551494
"801","Luke","Weaver","weavl001",-2.85093935416139,21,12.2276177317744,-0.712783901978549,8,7.79317930489886,-2.13815545218284,13,4.43443842687555
"802","Logan","Webb","webbl001",-2.56706158612269,11,5.28254570855187,-1.45493871066433,2,1.45493871066433,-1.11212287545836,9,3.82760699788754
"803","Joey","Wendle","wendj002",-14.0923116763202,263,134.106840015137,-8.36122713709651,61,55.5575661285059,-5.7310845392237,202,78.5492738866308
"804","Zach","Wheeler","wheez001",-4.81747022382995,64,36.8901888987627,-2.06401070040251,20,19.8131059321171,-2.75345952342743,44,17.0770829666456
"805","Tyler","White","whitt002",-16.8589457109798,279,147.251797949966,-9.07462317256726,69,66.5790231272905,-7.7843225384125,210,80.6727748226759
"806","Matt","Wieters","wietm001",-4.02811403305346,183,95.4793637406254,-3.70288621471374,48,37.8959430749041,-0.325227818339721,135,57.5834206657213
"807","Stevie","Wilkerson","wilks001",-18.8493916144699,361,187.009313931233,-10.2400447234136,85,77.832456883133,-8.60934689105625,276,109.1768570481
"808","Mason","Williams","willm007",-2.62238434019843,34,17.4739186431336,-2.0678709137627,7,7.19423983156591,-0.554513426435731,27,10.2796788115677
"809","Mac","Williamson","willm008",-10.2561797025535,144,72.6335251731169,-1.69073633079445,41,34.4995083945204,-8.56544337175904,103,38.1340167785964
"810","Nick","Williams","willn001",-15.0033218162006,112,54.0199246361353,-7.91951632104987,30,23.0834237501015,-7.08380549515071,82,30.9365008860338
"811","Trevor","Williams","willt002",-4.94008025466487,44,23.4119800600309,-0.0245189168044005,15,11.9050942422491,-4.91556133786047,29,11.5068858177818
"812","Bobby","Wilson","wilsb002",-8.38302837008958,47,24.021524353265,-3.88073634291575,13,9.73849038454647,-4.50229202717383,34,14.2830339687186
"813","Bryse","Wilson","wilsb003",-1.71002176121949,9,3.853230771448,-1.08832116788321,2,1.08832116788321,-0.621700593336278,7,2.76490960356479
"814","Jesse","Winker","winkj002",-0.337407030191054,382,189.628382316899,-8.33198619749917,83,65.5498569389024,7.99457916730812,299,124.078525377996
"815","Patrick","Wisdom","wisdp001",-3.00357166757761,28,13.4444764887184,-0.58064540541323,5,4.64457586353219,-2.42292626216439,23,8.79990062518622
"816","Tony","Wolters","woltt001",-3.67548627827937,411,219.358068763676,-3.11776039388209,116,97.1931781608495,-0.557725884397282,295,122.164890602827
"817","Kolten","Wong","wongk001",12.1710546413881,549,272.909843132839,6.81443111342741,139,115.007686495139,5.3566235279607,410,157.9021566377
"818","Kean","Wong","wongk002",-2.1065086059902,18,8.41027208486286,-0.851587817618895,5,2.64348430413837,-1.2549207883713,13,5.76678778072448
"819","Alex","Wood","wooda002",-2.8271781786527,12,6.9913220770778,-2.1777161376557,4,4.98512132995062,-0.649462040996997,8,2.00620074712718
"820","Brandon","Woodruff","woodb005",-3.11184988293212,49,26.0101161622191,0.464330040346215,15,12.0449378749027,-3.57617992327834,34,13.9651782873164
"821","Kyle","Wright","wrigk001",-1.9929528284991,6,3.75952242717975,-1.41682911850655,2,3.18339871718721,-0.576123709992544,4,0.576123709992544
"822","Austin","Wynns","wynna001",-3.69544352107468,74,35.0493164590882,-1.02355992332854,14,11.4862347210897,-2.67188359774614,60,23.5630817379985
"823","Jordan","Yamamoto","yamaj001",-5.99957979438855,26,13.6095092580549,-2.9659348768584,8,6.71006031161963,-3.03364491753015,18,6.89944894643532
"824","Mike","Yastrzemski","yastm001",6.02275354673954,411,223.802063989486,-3.39289549251847,94,90.8708010222507,9.41564903925801,317,132.931262967235
"825","Christian","Yelich","yelic001",56.1323920837508,579,293.79019726796,19.2771946369899,132,115.236840379736,36.8551974467609,447,178.553356888224
"826","Alex","Young","youna002",-4.09549077029684,25,7.947437197624,-1.1035273745358,2,1.1035273745358,-2.99196339576104,23,6.8439098230882
"827","Mark","Zagunis","zagum002",0.420416495033777,40,20.3997706324644,3.75465683590853,9,8.89449105598149,-3.33424034087475,31,11.5052795764829
"828","Seby","Zavala","zavas001",-2.1212682245145,12,5.61259699782847,-0.848768610540312,2,1.18200647392281,-1.27249961397418,10,4.43059052390566
"829","Bradley","Zimmer","zimmb001",-2.90164754695355,14,6.59950859501275,-0.93778320756576,3,2.50077798778808,-1.96386433938779,11,4.09873060722467
"830","Ryan","Zimmerman","zimmr001",-0.994121588916315,190,102.585537498227,-0.168761566854193,62,50.6489580435284,-0.825360022062121,128,51.9365794546984
"831","Ben","Zobrist","zobrb001",1.9541507333831,176,99.6431191712262,0.856625873413208,41,40.6943511360613,1.09752485996989,135,58.9487680351649
"832","Mike","Zunino","zunim001",-20.7686786136015,289,157.163334724351,-10.8968947032522,94,81.4896727393674,-9.87178391034925,195,75.673661984984
